CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,BUS_1247,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7949658,-13.5324938,0.8324362,-132.2305543,0.8244343,105.6669167,42.8191166,-38.0520948,35.9935834,-156.1783020,18.6698851,81.9629872
CKT_4799_01085,BUS_1292,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364272,-3.3294403,0.9493053,-123.0762753,,,0.0000000,0.0000000,0.0000000,0.0000000,,
CKT_4799_01085,BUS_1251,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8754891,-131.5406127,,,,,2.5156427,-155.0963855,,
CKT_4799_01085,BUS_142,2078.4019398,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0146980,0.0064069,,,,,,,0.8247987,-13.6406226,,,,,0.0162001,-37.1932101,,,,
CKT_4799_01085,BUS_455,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7972258,-13.2506802,,,,,21.7513824,-36.9209920,,,,
CKT_4799_01085,BUS_387,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,0.8564030,105.6408519,,,,,9.4412114,82.0729900
CKT_4799_01085,BUS_432,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,0.8584369,105.8129208,,,,,9.7897062,77.9980580
CKT_4799_01085,BUS_103,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8248359,-13.6326719,,,,,22.8694316,-39.0266455,,,,
CKT_4799_01085,BUS_1108,0.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,,,,,,,,
CKT_4799_01085,BUS_176,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8252715,-13.5983100,,,,,22.8694316,-39.0266455,,,,
CKT_4799_01085,BUS_426,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.9493053,-123.0762753,0.9438000,116.3361589,,,0.0000000,0.0000000,0.0000000,0.0000000
CKT_4799_01085,BUS_115,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364273,-3.3294233,0.9493056,-123.0762705,,,0.0000000,0.0000000,0.0000000,0.0000000,,
CKT_4799_01085,BUS_1153,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8048621,-12.7094499,0.8459836,-131.2591579,0.8299909,106.1717133,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
CKT_4799_01085,BUS_222,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,0.8295867,106.1395334,,,,,9.4270505,80.1779789
