CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,309071885,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046502,1.0300371,-120.0043825,,,2e-07,3.7502824,2e-07,-176.2497176,,
CKT_4799_01085,42761066,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299951,-0.0160005,,,,,0.0,-165.9713772,,,,
CKT_4799_01085,295945846,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.00465,1.0300371,-120.0043818,,,3.1e-06,-30.2334994,3e-07,-46.6389972,,
CKT_4799_01085,42711142,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300442,119.9856029,,,,,0.0,-93.5283117
CKT_4799_01085,165186901,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300033,-0.0005085,1.0300041,-120.0004793,1.0300033,119.9994909,0.0,-78.7850853,0.0,62.7004278,0.0,-85.2363583
CKT_4799_01085,58736441,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300871,-0.0149078,1.0301139,-120.0138744,1.0300841,119.9850396,1e-07,-168.8048886,3e-07,109.515873,2e-07,96.5922026
CKT_4799_01085,58767916,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300505,119.9853169,,,,,0.0,-34.9718985
CKT_4799_01085,288883581,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0300606,-120.0136511,,,,,0.0,-135.0,,
CKT_4799_01085,-99999942737088,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.7814851,119.9572278,,,,,300.3930482,97.1378551
CKT_4799_01085,58787309,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0299877,-120.0130737,,,,,0.0,-0.0,,
CKT_4799_01085,42734937,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.02985,-120.0126126,,,,,0.0,45.0,,
CKT_4799_01085,42761243,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0300306,-120.0149917,1.0300245,119.9843553,,,4e-07,-44.4364531,1e-07,59.0362434
CKT_4799_01085,241184690,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0300371,-120.0043818,1.0300299,119.9953459,,,4e-07,180.0,8e-07,97.1250163
CKT_4799_01085,259442918,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300305,-0.0046496,1.0300371,-120.0043819,1.0300299,119.9953458,0.0,-180.0,0.0,180.0,0.0,0.0
CKT_4799_01085,42760574,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0300281,-120.0150334,,,,,0.0,173.0845345,,
CKT_4799_01085,180246971,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0299174,-120.0133203,,,,,0.0,-180.0,,
CKT_4799_01085,89685699,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300744,119.9852258,,,,,0.0,90.0
CKT_4799_01085,254159278,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299711,-0.0140404,,,,,0.0,-180.0,,,,
CKT_4799_01085,58785923,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300663,119.9852485,,,,,1e-07,-159.4440071
CKT_4799_01085,42709374,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029995,-0.0160012,,,,,1e-07,142.499693,,,,
